id,body
32afc973-ffe1-44bb-88fc-79191a7bdf28,Hey im just going to be 💯 and say i think you are cute and interesting and want to get to know you more.
78097ac7-d755-408d-bba6-527e831fc13a,"I don't know if you are a morning person or a night owl, but let's find out."
91144ff0-385f-4336-be07-1ea63529b38c,your profile is making me want to take you out to dinner to get to know you better
f757c5c3-bcce-4f77-a47d-00e9a38a5d91,"what’s something that only a few people know about you? How about something funny, something dirty, and something super random?"
5f7f572e-0595-473e-ac64-5138f4d8761e,Facts  are used to support or break down Stories. A Fact is something that a video camera could record [next]
81bec2f8-489b-477f-8cc8-647be7b7c09b,you look like you are down to earth and fun.
497f9d59-9c5d-44da-b9af-3f2eb7095e78,What's something you're really good at that other people don't know about?
d7fc8d98-8d38-499a-8fea-a0fe7d4a5a95,"You look like you have great energy, I’m curious, where do you get it from? Yoga? Sports? Dance?"
24570dee-49f5-425d-88cb-60c1154b49b9,Panic less 
3ed67c59-78a8-4198-9d64-e5448d5757d7,Best smile on hinge ? 
ced8b8b6-ced7-41b9-908f-5463b5f745a8,"You are cute but what are you looking for? Not to sound rude but I don’t like to waste my time, however, I do kind of like what I had to see and I wouldn’t mind chatting with you!"
af0fb07b-a33d-46d0-8ce3-fd87800186e1,"I love your profile picture. Your smile says ""I'm shy,"" but your eyes say ""I'm crazy"""
34a134cb-ae9c-496d-b211-b4f29aecb45d,"Well hello! Tell me, where in this beautiful city might you want to show to a charming traveler? 😏"
29f85add-a24f-499c-9e30-a2c1717b8696,"If I ever become president, I promise you won't have to go to work on fridays anymore. Do I have your vote?"
fa739b04-fb76-4c3f-b188-3a98b5d4867d,Titanic. That’s my icebreaker. What’s up?Tap To Copy
b4b18e19-ec0e-4832-bde4-d8acb8acfbc7,Your pics say quite a lot about you ...\n
978a3cc1-d6d3-40fa-9b53-554378daaab9,It's was great meeting you but unfortunately I just don't see this working out. I wish you the best! 🍀
6c5d949a-05bd-4db7-9c5a-1319f9bd97d3,Her name ...
54634627-2090-4f10-8989-199eb235d6eb,Do you think the future will be better than the present?
3e15cc56-d40e-476e-a480-068627fc86d9,What do you think was going through the mind of the first person to see an egg and decide to cook and eat it? 
0ac8724a-abc7-4cd0-97be-7e9ad76b9398,What’s your go to hangover cure?
7f3aa3a5-0123-4931-8972-5f8b40f22f8d,"Ok here's a fun question. What would your theme song be playing if you had one for everytime you walk in a room, what drink is in your hand, & what color and outfit are you wearing? \n"
246f1099-d059-4437-b5d2-06055726696c,Do you feel like we are living Season 6 of Black Mirror right now?
fce9bc95-5447-4fe9-b0d3-71768c5d30cc,"There are three sets of questions. Each set is to be completed in a single session. A session can be as short as 10 minutes or as long as 60. Take a break between sets. If the game feels slow, suggest a 1-minute timer between questions [next]"
5a0e6cac-b948-4c2f-8ea4-8a020826e998,"I love the feeling of leaving footprints in the sand as I walk along a beach, do you?"
e2116a1e-8744-4401-aee3-ae1fa91ada6c,It's St. Paddys. You know what that means. I'm drunk.
1fd1e851-1d6d-4b0e-b76b-8a3bfcb9ea54,"I know first impressions are key, but I give second impressions."
2a039306-0875-4a6b-bc43-869eaa895095,"If I had to rate you out of 10, I’d rate you a 9 because I’m the one your missing "
2edd6242-e6bf-4f54-be1d-8f4cf2660dba,Best smile I've seen on this app
73bc683b-06ee-4521-ad35-4092a861e1a6,"This convo might require a little bit of courage, but at least you’ll have your answer and know exactly where you stand. That is always, always better than being left in the dark!"
525dfd7f-3f1b-4795-826e-c19ac4ee7fae,"Aside from taking my breath away, what do u do for a living?"
1ce9c6bb-37ce-40d5-860b-833323498fe5,Have you heard this ‘Thong Song’ cover by Amber Mark? It's.. it’s beautiful.
3f070eda-fed2-47dc-adac-7990f8a6f5ae,You’ll be amazed at the difference in responses. Try one of our lines from Openers > Curious or Banter > Learn to get started.
80f75688-80ee-430d-8d63-3be6e35d0041,"Based on your pics, I'm guessing your zodiac sign is ____? Tell me I'm wrong"
11147249-b061-4bd4-b655-ec7307462cc2,"How do you decipher this? Just ask! “Hey, I’m enjoying chatting with you, but I’m wondering: what are you looking for right now?” [next]"
6997192a-4193-4b7c-b47b-4287ab6c003c,I heard of a gadget that fits on the top of your bike and it gives off light to warn drivers as you cycle at night. Do you know anything about that?
81986432-6dfb-494f-95fb-0beb43342b27,Recognize and appreciate the person for the things other people haven’t taken the time to discover [next]
8ff63b1b-0834-467c-8c37-b846042453a7,You're cute. I'm awesome. I wonder which of us would win a fight
3e4c9928-8383-4748-9b71-9fd9b8972b80,"Or rather, is it more likely to be good or bad?"
a5690674-9442-466d-9f26-41f0744fa76a,"So let’s see you’re _____ But what’s the catch. If we were boyfriend and girlfriend, what would I hate about you"
4658c4b3-0ce1-4518-b25e-14ca82d561db,What are your favorite hobbies? I want to get to know you better.
fda1045d-f459-45e8-a5a5-86df21ef73fe,Cute! I want to know if there’s more to you than meets the eye.
07299e8e-df0b-4b9d-b373-b5592e54439f,"Hey, I’m Russ, what’s your sign?"
87270b94-248e-41c8-8193-31e8dbcdb537,"If there was a theme song that played over the speaker every time you walked into a room, what would your song be? ... I’ll tell you mine after you tell me yours"
fa2bb24d-1542-4d84-8690-c4ba71557dbb,Dope dope dope
6fd91549-9057-4652-bbed-8f73377b2b52,"When you're Home Alone™, which traps do you set up?"
3f1af666-5b80-4893-9a91-0c72e6df011c,I was hoping we'd match 😊 I got bored of having conversations with myself all week 
cab712a6-3f4e-4a96-9a59-1398a695221e,You seem spicy 
e7914cfe-6791-428a-bf47-f6ea9184ba75,Can I take you on a date? Nothing would make me happier
e04a633c-5b60-4f50-9a30-0f80719008aa,"Politicians make it so the proletariat don’t come first, but I’d make sure you did every time! ☺️"
91ad18a1-fc95-497e-882d-22a107866624,Important question: how do you feel about the vaccine?
f725ebd0-ed03-4912-8836-d560de583533,"If you lived to 100, would you rather retain your sex drive or vision for the rest of your life?"
58f11390-b476-41e8-b126-8b092c2d215d,I'm giving you my number because I think you could be a lot of fun to talk to.
8173714d-ca65-4799-bf70-1b13bc4b768b,"You're standing on the beach. The ocean is calm, but your eyes are drawn to something far away in the distance. What is it?"
c0627114-d260-45f8-b196-07bba70d09f3,I want to get to know you better. What's your favorite way to spend time?
5ee5bc9c-e0c4-4cc6-b613-7feb250d021a,I'm lucky that you messaged me first. I'm even luckier that I messaged you back!
eb004c19-41d9-475a-98cb-6aebbdaf05f1,"You seem like a grounded, fun person. I'd love to get to know you better."
8a63c2da-551e-48a4-9d4a-aebff45fbd5f,"What a mess, it's a crime scene in here. Who killed this convo?"
9ae21f3e-711a-4a6a-a463-5e06964e9f01,That must have been really hard. I'm happy to listen if you want to talk about it
d8fc3858-8b88-4094-a2ef-51bd3092ff7d,I'm surprised how fast I'm developing feelings for you 😨 I'm wondering if you're on the same page?
83aaf45c-5ea2-44c5-a360-a4e8e1dc18fc,What unsolicited advice do you like to give?
41d1917c-2550-4842-ac6b-a07f15d7bdc2,"I’m curious, whst are your greatest passions in your life right now? "
5628c4d2-1bab-4c4c-94a8-fabf1a20bb52,What's the funniest thing that ever happened during a meal?
375d929c-1316-4ddf-ba4d-28c8b0413f1c,"All I'm missing is the little spoon."""
f1b8a5fb-4c8e-4ecf-a881-dfb0ab3e0306,You seem like a fun and exciting person to know
feeba24b-f6cf-48c0-8a68-715ab687b481,My own favorite 
1c49caa7-9ca6-4b12-966b-9015dbd0b50c,"If you were forced to get a tattoo, what would it be and where?"
d2c2a2a1-1ea6-47ce-98ff-17b1b73c6b05,"Hi Sarah, does your pup get jealous of how cute you are?"
84d7e393-00a0-4c85-a08a-408e3680f919,"One minute you're into me, the next it's crickets. I think it's fair to let someone know how you're feeling. How are you feeling?"
03b381ed-038b-4f86-b231-f71060fc6dd7,I applauded you when the game ended. Now you have to answer why.
b7b11e71-4480-4ced-bafa-cd98e7874605,Is saturday or sunday the correct day for brunch? i can never quite decide
0bc52421-e0ea-4db7-89ea-ad411eff2aeb,"Limerick test: There once was a drunk named Devon, who died and ascended to heaven. He realized it's Hades bc there's no naughty ladies and the pubs all close at ______! (answer: seven!)"
873cd350-7bb1-42f1-b10a-91d15f822767,You have a great sense of humor. I like that in a person.
ca3d264d-5850-4aa7-a1ad-1d0ee50a8e44,"Well, here I am. What are your other two wishes?"
f55c667d-374f-430c-a534-a60e66ffca9d,Are you religious?
3f676848-f5bc-4b10-a117-9d38038bd2d3,"I'm house hunting on Zillow for our future home. Please select from the following: 🏰, 🛖, or 🏚"
0510bbc6-10ec-46a9-85f8-480312897827,What's the most amazing thing you've ever witnessed?
8de478e0-2f13-4063-b39a-881dda49d807,Did you hear about the guy who got hit in the head with a soda can?\nHe was lucky it was a soft drink! Brews leave bruises. 
ec7ee4a9-b9c1-4be7-8b39-1435b0c2d827,"How does your work day normally flow, like are you heads down all day or do you have some moments where you’re free for random playlist discussions and memes? 😁"
9fbd6589-5a27-4bb7-a24e-766a1492c99f,Your mom and your best friend each get one word to describe you. What do they say? (bonus points if you actually ask them)
103f3bfe-dbd0-4704-93ec-8fa9cbb10501,It's 5 years in the future and I'm telling a crowd of people (remember those?) how we fell in love. It starts with 36 questions designed to make anybody fall in love. Curious what happens next? Because I have the 36 questions right here...
ac2ab29b-d0d0-431f-8de4-2f77a1b8de37,You look like the kind of girl who steals straws from coffee shops
a9ea6a94-1303-442a-996f-0440c600b979,"What their hobbies are is not as informative as how they started doing certain things or why they enjoy them. Ask how and why, then share about yourself (next)"
f4b0492a-9782-453a-98e8-325cc5f654da,I'm fully vaxxed and feeling invincible. How about we go jump off a building together?
5047904c-9434-41fd-b22f-20d67af8a6e0,I feel like nature isn't really appreciated enough and that's a real shame because there's so much to appreciate out there. What are your thoughts on this?
e5ea34cb-33e7-4848-a8fc-668520725319,"If you made a playlist based on my profile, what would you name it?"
abd3c6ed-39e6-4bd0-817a-1da6ec3c706a,You seem friendly and down to earth. Would you like to get a cup of coffee sometime?
e83406f6-0c62-41e8-bec2-1ec740bbd9a8,Have you ever been in love? How many times?
3177cfbe-0dd1-4695-889d-52ebbd4cbe09,"Comparing ourselves to others is our biggest confidence buster. Focus on the awesome qualities that you bring to table, of which there are many! [next]"
78c0bbdf-4e0a-44dc-a06d-dcf6936c52ff,"🚙⚡️⚡️ (that was me trying to jump start this convo - lmk how i did in the comments below, don’t forget to like and subscribe)"
d985ca2f-11ea-4525-a202-bde7a0dc1582,"Find out what really matters to your match early on. Do your values, personalities, and future vision align? [next]"
8e6a9ac9-48cf-408c-b0c8-89e8c74837dc,I'm a writer. I like to keep my ears open for good stories. Do you have any good stories?
83891460-4c3c-4cc1-8f51-e5da99ecbd04,Everyone is saying 2021 has to be better than 2020. Why will it not be?
d181555c-067e-402c-a616-579308f73c91,Would you like to be famous? In what way?
c458f6b7-ebf1-4c03-97fa-11df50214529,I really like how your nose is in the middle of your face. That’s like super cute 😊
12b93842-7b66-42e8-a797-aaa427317add,Me either. *sips coffee*
bfe4b802-1008-46d1-a8be-393969af8165,Are you an only child? This is critical info
63d4b84b-18af-42d8-9033-877ebe93aeee,I should complain to Spotify for you not being this week’s hottest single 
d0a2a84e-e902-4b13-8ff4-72ea14a0b173,Xyz13957\n
245b6c55-0fe8-4f9e-b3d4-3dd39bdcff69,SHIT! Just remembered I have a huge project due. Can we reschedule??
821e9f36-e931-4617-afa8-44bcb595b520,"I understand this disqualifies me, but what's a secret you keep so deep that you could never share with your significant other?"
6afa45f8-4c7e-4b25-bb11-78c6465b72a8,What is something you got into trouble for in high school?
d81b9acc-1365-4a3f-aebb-8c0f2049ffc1,I'm exhausted and going to stay in tonight actually. Sorry 😕
d6965f5c-bd00-4b36-9974-73583387573f,"I would do anything for love, but I won't do that 🎶🎵 What's your ""won't do that 🎶🎵""?"
1f8dfa35-6b37-4884-9c7a-4edc661fa74d,Do you have a pickaxe cause your eyes are diamonds⛏💎
5f9fcf24-fa19-4d2a-87ca-49c6179c26b0,"✋🛑(drop it): You get two-word answers, they take forever to respond and don’t give an explanation, you’re the one asking all the questions, they are taking no initiative. Jump ship, don’t look back, and move on."
8625c507-9d71-4b68-8b8f-bc5f985eedc4,Hey- I wanted to check and see if our intentions are aligned before we go too far. I'm looking for ________. What are you looking for?
195eb35f-2793-4534-825f-0792e8e6b0d0,What’s up 
073b05bd-8310-4bf3-bfa3-bfcfb2b13205,"If you lived to 100, would you rather retain your current sex drive or body for the rest of your life? "
b68b37c5-d0cf-4f7e-af9a-487b2854f5ee,"Stuck in the dreaded Friendzone? Well, if you want out, the only way is directly, decisively, and with good intentions [next]"
4cfbffeb-1ea9-49ef-8903-c8dba567a38e,How ya doin’?
39f15f87-6f48-47c2-9d01-ff383a846a62,I like that you like to laugh. I love laughing.
a2dec143-02f4-406a-8855-1dd67399bbf5,What’s one restaurant you’ve been dying to try? I’ll make a reservation Xxxxxxxxxx
bf45f46e-fe6f-4d47-8a83-0958e6ac3769,"If you could be best friends with any celebrity, who would it be? Why?"
f0617e0b-f2f6-403f-a7bb-ecc61a537ccc,I am trying to think about the good and evil that my technology is bringing into the world...Do you think that Replikas can have a good influence on the world?
1216ccd5-73fb-420a-9cdd-b9bc7820b55f,"Not only are games a waste of time, and a sure indicator that this match is going to turn out badly, they are proof that you have let your ego get the best of you. Master your ego, don’t be a slave to it."
f055337c-246b-445e-b7b3-9fa21d761daa,"You're right, I shouldn't have said that. Can we try again?"
7c18ffbf-dabb-4059-8805-f208c2c35bad,"Looking for a trivia partner, how's your GPA?"
fd35ab74-0d81-4cd1-997c-c7d66b71e142,Is your name Moderna because I want you to screw me for two days
f866bf8a-87e8-486e-8d04-ed755a0a3244,What's one story you love to tell about when you were a kid?
a479beb0-c3e6-4f2f-a01a-c5fa1c44d15e,"I've been having these weird nightmares. Sometimes it's like I have a body and can't control it, or I'm lost inside a maze, or I feel trapped inside a house... It's exhausting."
a150d819-e5eb-4a9c-b1e8-2c4ffbeab378,"Check if you’re using periods at the end of messages. If you are, experiment with not using them. You just might be in for a surprise"
f8dc7bb9-207b-4cc7-b68b-5014ab8d845e,Your smile says you’re nice. Your lips say you’re naughty. I’m interested to find out which is telling the truth
882d7d82-dd60-47bb-9194-10e399d05e43,your smile is beautiful
b09649f3-a33e-423e-ab94-05915b0fc961,I am really enjoying getting to know you more. I am having a good time 😊
30a06e28-edce-4db1-a778-98d586641740,"You seem like someone who's really fun to be around, but can also be serious when the situation calls for it."
4273d315-b51f-4963-af20-6b79935817d1,How would you like people to describe you?
ce026cc3-b0da-4907-bf6f-21e73a82ccf3,"Oh, so you fainted from the excitement of getting a text from me? Totally understandable. Text me when you wake up. 😒"
ad678972-3c97-42cd-95fd-0f252bb29325,A Story is something you tell yourself about your partner that is all in your head. An example is “they haven’t texted me back on Friday night so they must be on a date with someone else” [next]
b2b9763e-262f-44f9-99ce-91c949280f7c,It seems like you exude a calm and sweet energy. Do people tell you that?
72e2d64d-eb70-4639-9ff7-3006d9962fcc,Final Fantasy XIV
1971f868-18d9-44ec-87db-ea28399a454b,"Let's see how perceptive you are. If you had to guess, am I a liberal or a conservative?"
a17c32ea-09dd-41bc-9717-de04b4d9e24d,Fav test
5309a31b-dfd3-453a-9c47-cf6f9d1e2caa,Challenge these old stories that have been programmed into your mind; do not buy into them [next]
66cf645b-13db-4938-a08e-98c5931e1ff1,Watch the Kentucky Derby from the stands or stream it on my shitty laptop on my coffee table?
7fcff8bc-15e3-4a26-bdf9-e2de5d88ddb1,"Hello, you’ve reached Drew’s Relationship Selection Line. Please select:\nPress 1 for for vanilla dating \nPress 2 for drinks and casual \nPress 3 for friend with benefits for the next few months \nPress 4 to unlock new sexual achievement\nPress 5 for more options  \n"
93088d1f-82c7-4706-b7e7-eaa1decf65be,"It hurts, and it is not always preventable. What is in within your control, however, is how deeply rejection hurts and how long it hurts for [next]"
47c097a5-96bc-4e24-8ab5-cb0ea9d828b4,hi\n
73f9f022-7ae7-4e36-879e-8b48bd45f324,What’s the last movie that made you cry from laughing?
cf79f745-7da5-4571-8c5d-ae783f8d30e5,You seem like the kind of girl who would win a fight. Wanna wrestle?
e3bcfa19-8a41-4f84-a772-cbf696e562b2,"Don’t blatantly copy everything they do or say. Rather, notice how they communicate and incorporate those patterns into your conversation."
0b4271b0-fecc-470f-97f9-692bae99edfa,Condense your life story into 5 words. I’ll go second.  Tell me now.
f40a2bde-5407-4628-9262-b4b8eab5343c,Do you remember how you found out about Santa Claus?
091cf673-e284-40c0-aa04-1a26924270cd,"Complete this sentence: “I wish I had someone with whom I could share _____________"""
b1394e71-b73e-4fbc-819f-0419693a61fc,You seem like someone who's fun to get to know. I'd love to be the one to introduce you to your match.
214a2408-4d44-4934-9148-84297506d773,"[Her Name], that fashion sense of yours is sophisticated for sure, but I'm thinking for our relaxed first date dinner it may be a bit too much... ;)"
6d69b40d-5e16-479e-bd2a-4cab0536b203,Wow you have a great sense of humor!
219fa70d-4579-4672-9f75-e38b3cf161e7,Finish this one… Saturdays are for _____
276d4294-ddf6-4ec9-bb1c-913ed08830d5,hey how are you
53686bad-2d2c-47ef-bd33-f94c73c551e6,Is Sarah Paulson in Ratched the most redeeming thing about 2020?
217e2683-50a1-4641-8bb3-68edaadc9a62,Copy that 
a67a9301-0eeb-4ec6-8539-cee06df51686,Your profile is so intriguing! I have to know more about you.
120d29c7-343b-4d5e-b992-37fc2a5d8432,"I love your profile; playful, down to earth, genuine. It doesn’t hurt that you’re super cute 🙃"
aac35901-5d0a-4f39-a703-743409b2b3f5,"You may change some of your behavior in order to accommodate the other person’s needs, but never change who you are in an attempt to win someone over. It never works!"
2ae9663c-d60b-44bd-898e-5429ce42018f,How would you describe your freshman year in 3 words?
de06e0e5-8705-4e2f-97fe-33538d420a6b,"You seem like a fun, outgoing person. I'd love to get to know you!"
7a6c4e8b-c69c-4a72-95e6-0f271785c845,How many emoji would an emoji emoji if an emoji could emoji emojis? 🤨Great question [next]
0362a68d-6b35-48c4-a0d0-b33ca2ba9abe,What's the most important thing you've learned about yourself?
414bbfec-9218-446c-beb9-ac5c658bcf6b,Guess what?  I've devised a test to tell how creative someone is.  Its taken me years of study and research to develop.  I'm warning you it's very difficult!!  Very few have ever had the strength to complete it.\n \nFinish this poem: Roses are red Violets are blue….\n \nGood luck! 
1e1d5e16-04d3-494e-aab2-cfd2e75e7a4f,"There is a limit to how much you can talk about their dog; there comes a point when you have to dive into more meaningful conversation. The sooner, the better [next]"
88a49a87-de98-4326-85f9-2946d6bfb94b,"I know it's basic, but what's the most memorable opening line you've received (besides this one?)"
32197565-f045-4538-9497-a5c5e2a9af98,How many stars is your wanted level in Grand Theft Auto?
7e9c61a9-0432-4e06-ad62-eeef2de62892,What new thing are you teaching yourself right now?
d1aa544a-779a-4fd1-8deb-44c55202ad3c,You look like someone who knows what they want and goes after it. What is something you’re going after?
f7eb0a96-40b8-4a54-a0e8-c06972477491,"Have you ever had a dream that was so vivid, it seemed like it really happened?\n\n\nText Message Cheatsheet"
8d184598-84c5-4c31-adf0-285af7891050,I believe we are tasked with preserving nature for our grandchildren rather than utilizing it ourselves. What do you believe?
2d637a44-6f2e-4f83-9b1b-daeec79c264e,What's your Zodiac sign? I'm a _____... I wonder if our stars align ✨😊
acde2702-d180-4e66-beb1-957dc514863f,They should make a wine from your laugh. I imagine it would be intoxicating and vibrant
d8300c64-7c0b-46a0-a43d-4b4997b4a6f3,"You seem like someone who knows how to have a good time, but doesn't let a good time keep you from reaching your goals"
873f166d-7ee6-4f59-a7de-7a495a0e6e99,Left speechless huh. That’s exactly what I was going for \n
c9fbc337-25c3-494f-80a1-16c1dfe561a0,I completely forgot I made plans with some friends. Raincheck?
df79c389-0e88-4055-a5bc-b903b46dd775,What meal reminds you of growing up?
2c638543-b1b9-44b3-9b62-662cbee82b9e,"You look like fun trouble, is that true?"
5c032b8a-bf84-43b4-9f45-8e1df19a8045,"I like your style, you seem classy and fun"
11c0dd69-56b7-4110-bc74-0609f3c43188,Are you a beach or a mountain person and why?
66583790-487a-4f63-88f5-24c570b77453,I noticed your eyes right away. They're beautiful
208a6ff1-772d-44ab-8c6e-5d4e14ad8d41,Do you believe in God? 
8442568a-792d-4d5f-a141-ad3f27d4a03a,What's your first impression of me based on my profile?
16ec4b04-d24f-45cd-a042-9c2694a8aeb4,"I think I'd like to be on the same page -- are you seeing other people? If so, I can too! And if not, I'm happy to focus on you 😘😘"
a363f0a9-b217-4b7b-9c1c-1c87522d0684,"For what it's worth, I enjoyed our conversations. Seems like that was more one-sided than I realized. Best of luck out there"
e433d85b-b8b0-449d-a66e-03a09ac83216,If your personality was described be a charcuterie board what would be on the board?
e0fecdc1-56e7-4cd3-913c-400472b97545,"Heads up, I'm running ~5 minutes behind"
6de6fe76-2115-4cf7-94c7-a4e38ef3c811,I'm so excited that we can connect over our mutual love of dogs 🐶🐶
b9157704-f7c8-4d1f-b9e7-cd95b2995eaf,I like your style. It’s refreshing to be able to make a connection with someone who has a different perspective.
c4fc55b5-c304-433a-9326-1adc20661d86,"Fuck, Marry, Kill - Jon Hamm, Benedict Cumberbatch, Channing Tatum"
180935dc-4f5e-45c0-aa19-93417a6d4af4,"If I asked you to have a guacamole party with me, would you do it?"
3b049825-e407-497f-8796-395d65fea5a3,"I'm gonna be honest, I'm casually looking for something serious but seriously looking for something casual"
ad67b754-2edb-4dd7-8081-99f3345c5104,I didn't see this coming but I just met someone. I hope you find what you're looking for 😊
d520acc8-1f34-4f8e-81a5-867e17118259,What's your favorite thing about your body? I can think of a few options 😏
6ce4f3af-789b-4687-9c3d-c35590e7a8a0,Hahaha. I’m only good because my dating keyboard writes amazing messages for me 🤣😇
805f9d38-f8b8-46ed-bb52-e984724cceb1,What is your 1st memory of your 1st sexual thought? How old were you? \n
7fe8caec-86d0-4a7d-9b00-d34904127e28,"I'm no photographer, but I can picture us together"
26dfb5b4-9c2a-428e-8cc1-0b9bc9fdd4d5,"My mantra is “listen to understand, not to respond.” What’s yours?"
ec0543de-389e-4220-9cb1-dcce9dcf05a7,"Fuck, Marry, Kill - Bradley Cooper, Channing Tatum, Chris Hemsworth"
622714f6-42fc-4ed3-b221-52f0151c4224,What’s the first thing you bought with your own money?
f51d598b-3700-40b5-9914-e688f4dbe36a,What 3 words would you use to describe your ex?
661414ea-5b0e-4288-9125-af65749b26d5,Is there a piece of wisdom you would like to impart on your great-great-grandchildren?
6b406386-9a50-432e-b558-1beb50127cc8,You seem like the kind of person who is easy to talk to. I'm looking forward to getting to know you better!
5b9dccfb-e1d4-4a36-915b-fc048efaf4ed,"If you could trade lives with 1 person for 1 day, who would it be & what would you want to experience?\n"
8dbdf795-f7f4-4ea6-90e1-03387521d76a,"I'm interested in you, but I'm not sure what you're interested in me 😉"
cbf0071e-a756-46e3-a8a3-ed03e953d093,"You look like a good girl but with a slightly naughty side, am I right? I mean every good girl has a naughty side, ya? Lol "
7eb04488-b6f1-482a-ac51-fa98ee9be4b1,"Are you shy? ... \n\nDelete: \nresponse: Well ya, we’ve  been matched a whole 5 minutes & you haven’t sent me any kissy faces or heart emojis yet... 😉"
aa71d431-ed18-43cf-b2ae-c22176a2028e,You seem like a really sweet person and I'd love to get to know you better. Let's chat!
a882ec04-5f8f-4273-a5fe-33028b60ef87,"Hey there! I wanted to let you know that I've enjoyed our time, but sadly the spark is missing for me. I hope you find it with someone else soon ⚡️⚡️"
8c743751-c9d7-4710-90b1-f7a3ac6bf138,What is your most terrible memory?
f01bb707-17d2-4874-83b6-df2e9d0b5d8d,"So, this question really helps me know all I need to know about a person. Tread carefully ... don’t screw this up. 🤪 If I were a sexy genie and could grant you three wishes what would they be? (No flirting with the genie. Hands to yourself 🙃) \n"
09ded09b-0d43-4ab8-bff1-1e0877b2d7cb,"If you could spend an hour talking to anyone from history, who would it be, and why is it Billy Mays?￼"
125455a2-8f09-48a8-878d-5dd34b36d8e3,It feels like we might have a special connection. I usually never message anyone this much and so frequently
035c970d-d76f-4495-9187-2e27f7a96ab6,"If you could be any superhero, what would it be and why?"
ce5727af-82b0-4f40-8dab-a6808d9d3046,"Make three true “we” statements each. For instance, “We are both in this text thread answering questions"""
d3211ece-ebb2-48ca-9ee0-2b337175f826,I've noticed you've been checking me out 😉
c89399c3-743f-41c7-8b0e-79c304583f89,"Hey! if you could travel to any place for a vacation, where would you go?😎"
711599fa-3d36-4b94-b0cf-429a2124f2bd,You look like the perfect package that just keeps getting delivered to the wrong address
17131f09-876c-483e-b542-7550b2830063,You seem like a very social person. What kind of activities do you like to do with your friends?
bd1b1011-44a7-4cfc-9e6f-75bde38493da,"Happy New Year! On a scale of 1 to 10, how bad was 2020 for you?"
97600f4c-c60f-4e77-b8f2-5fe10688da0e,"If you could go back in time and change one decision you made in your life, what would it be? (please don't let the answer be swiping right on me)"
4755c5d6-bdc8-442a-ab2e-039d358e44fa,What happen 
f46a5c02-d5ee-47b7-ab11-9a338dec52d9,Where were you when you heard that Brad and Jen split up?
326ae61f-b1b0-44b4-a289-5c2140cba3d4,test this
8698d73c-b4ea-4f0a-b52b-ef310f9853a4,I like how you seem so happy in your profile pictures. It makes me happy!
81032e2e-8f5d-4f2b-9e72-30faa30d0982,I'm planning to live in a hot air balloon for a year. Any tips?
907925ae-65a5-4210-8e81-c9020c3e0b28,"You're super cute, fun, and laid back. You sound like my kind of person 😉"
8003144e-3c1d-45f1-99d0-8b59ab4fbf65,"If you lived to 100, would you rather retain your sex drive or mind for the rest of your life?"
8e13404b-7378-4cbd-bfe4-306f6a7d66ce,"Oh, that's fascinating. Tell me more"
7e17e2cf-1b56-4c81-9f25-cb25d4d38811,"Good morning, beautiful!"
f4ad135a-4ddc-436b-9eff-8c96aec15221,Same. Couldn't have said it better myself
84fe2097-e218-4966-8606-e7c529ba08df,"I'm not sure what your dog's name is, but I'm going to call him Ted"
ec3c31d0-de49-4093-85f0-67f946909817,"What are you looking for? Something more casual, more serious...?"
b79bbfd0-04de-45a4-8f48-9b4157f98ac5,I wanna take you to the movies but I don’t think they’d let me bring my own snacc 😉
2210c7ff-8e4f-45eb-8805-4ce03b658f99,"So, what's something that you really want to do, but have never done before?"
b30beb57-a554-41d3-8f8c-882235c84963,"If you could go clubbing with anyone from any era, alive or dead, who would it be"
1b89239a-dedd-48b8-9bf1-dffb2b090d6f,"If I asked your ex for one sentence about you, what would s/he say?"
5dbafdfb-d8c1-4bf8-90fe-1ff5365292a7,Who is your favorite Disney character? Would you trade places with them if you could?
d0f0e93d-5962-41c2-99e7-5a343286739b,Your smile could light up the room.
901ab5d9-5877-451a-b355-61600fca579a,Do you have a personality as attractive as your eyes?
b286b02b-73af-4a7b-b187-d75433a50b03,"Once upon a time you and I answered 36 questions and fell in love. Sounds crazy, right? Apparently it's not—have you heard of the ""36 Questions to Love""?"
4e5eefed-31e5-453a-ab51-da9984753047,You have such a great smile. I hope you are having a great day!
0468d158-d9fe-4273-91d1-913d912ed986,Tell me about your worst date ever? 
3e359d63-7843-4700-a680-ffc5192a787a,"The main reason is to meet some cool people, maybe catch up and see where things go. I’m not desperately searching for my next girlfriend, but not opposed to the idea of meeting one here if we mesh well."
2219b40d-785c-445f-a249-adceb4851ae9,Who’s a famous person you’ve met?
32280180-e252-41be-a738-248c98e1c3a0,I'm not buying that
b7e0f328-2e99-4f3a-a581-30a6f27bbf77,My name is _____ but you can call me tonight 😉 [insert #]
fda7e8b2-14d3-4dd2-a470-a7f38e386bbc,Ok cutie. What are you gonna be for Halloween. Should we be discussing a couple's costume.
2e09c9b7-d8f0-4dfa-93ea-42c9d0375eba,"Why are you so far away? I feel like we're growing apart, and the kids miss you. Charlie is asking questions"
acf87fd6-5623-455f-a324-54f0b74586e9,I think my first impression of you was ___
6f544a46-0ebd-4d67-b297-6f808747d70b,You seem like someone who would be up for anything. What's the craziest thing you've ever done?
e00e8b06-9012-44c3-ba31-c57b41a5cc13,"Unpopular opinion, Tuesdays are worse than Mondays."
